Gaspar_code	FB_Spec_Code	Class	Order	Family	Bellwood_Floeter	Genus	Species	Genus_and_species	Size	Size_type	Depth_min	Depth_max	Size_class	Diet_2012	Home_range	Activity	Schooling	Level
46894	46894	Actinopterygii_(ray-finned_fishes)	Perciformes	Gobiidae	1	Elacatinus	puncticulatus	Elacatinus_puncticulatus	4.400.000.095	SL	1	21	1	IM	S	D	S	B
46896	46896	Actinopterygii_(ray-finned_fishes)	Perciformes	Gobiidae	1	Elacatinus	digueti	Elacatinus_digueti	3.200.000.048	SL	1	30	1	IM	S	D	S	B
46899	46899	Actinopterygii_(ray-finned_fishes)	Perciformes	Tripterygiidae	1	Ceratobregma	acanthops	Ceratobregma_acanthops	3.87	SL	1	28	1	IM	S	D	S	B
46902	46902	Actinopterygii_(ray-finned_fishes)	Perciformes	Tripterygiidae	1	Ceratobregma	helenae	Ceratobregma_helenae	3.2	SL	0	40	1	IM	S	D	S	B
46922	46922	Actinopterygii_(ray-finned_fishes)	Gobiesociformes	Gobiesocidae	1	Tomicodon	humeralis	Tomicodon_humeralis	8.5	TL	1	5	2	OM	S	D	S	B
46923	46923	Actinopterygii_(ray-finned_fishes)	Perciformes	Labridae	1	Pseudolabrus	gayi	Pseudolabrus_gayi	9.729.999.542	SL	0	NA	2	NA	NA	NA	NA	NA
46925	46925	Actinopterygii_(ray-finned_fishes)	Perciformes	Tripterygiidae	1	Enneapterygius	bichrous	Enneapterygius_bichrous	2.66	SL	0	22	1	IM	S	D	S	B
46927	46927	Actinopterygii_(ray-finned_fishes)	Gobiesociformes	Gobiesocidae	1	Tomicodon	eos	Tomicodon_eos	4	TL	1	7	1	OM	S	D	S	B
46929	46929	Actinopterygii_(ray-finned_fishes)	Gobiesociformes	Gobiesocidae	1	Tomicodon	boehlkei	Tomicodon_boehlkei	6.5	TL	1	12	2	OM	S	D	S	B
46931	46931	Actinopterygii_(ray-finned_fishes)	Perciformes	Tripterygiidae	1	Enneapterygius	gracilis	Enneapterygius_gracilis	2.77	SL	0	15	1	IM	S	D	S	B
46934	46934	Actinopterygii_(ray-finned_fishes)	Perciformes	Labridae	1	Pseudolabrus	biserialis	Pseudolabrus_biserialis	1.720.000.076	SL	0	NA	3	IM	S	D	S	B
46949	46949	Actinopterygii_(ray-finned_fishes)	Perciformes	Labridae	1	Pseudolabrus	fuentesi	Pseudolabrus_fuentesi	13.5	SL	0	NA	3	IM	S	D	S	B
46956	46956	Actinopterygii_(ray-finned_fishes)	Perciformes	Labridae	1	Pseudolabrus	semifasciatus	Pseudolabrus_semifasciatus	22.2	SL	0	250	4	IM	S	D	S	B
46958	46958	Actinopterygii_(ray-finned_fishes)	Perciformes	Tripterygiidae	1	Enneapterygius	kermadecensis	Enneapterygius_kermadecensis	3.3	SL	0	2	1	IM	S	D	S	B
46959	46959	Actinopterygii_(ray-finned_fishes)	Perciformes	Labridae	1	Pseudolabrus	torotai	Pseudolabrus_torotai	15.8	SL	15	24	3	IM	M	D	S	B
46963	46963	Actinopterygii_(ray-finned_fishes)	Perciformes	Tripterygiidae	1	Enneapterygius	larsonae	Enneapterygius_larsonae	3.48	SL	0	12	1	IM	S	D	S	B
46965	46965	Actinopterygii_(ray-finned_fishes)	Perciformes	Labridae	1	Pseudolabrus	miles	Pseudolabrus_miles	40	SL	0	40	4	IM	S	D	S	B
46972	46972	Actinopterygii_(ray-finned_fishes)	Perciformes	Tripterygiidae	1	Enneapterygius	mirabilis	Enneapterygius_mirabilis	2.7	SL	8	37	1	IM	S	D	S	B
46975	46975	Actinopterygii_(ray-finned_fishes)	Perciformes	Labridae	1	Pictilabrus	laticlavius	Pictilabrus_laticlavius	30	SL	0	30	4	IM	M	D	S	B
46980	46980	Actinopterygii_(ray-finned_fishes)	Perciformes	Tripterygiidae	1	Enneapterygius	paucifasciatus	Enneapterygius_paucifasciatus	2.62	SL	2	4	1	IM	S	D	S	B
46983	46983	Actinopterygii_(ray-finned_fishes)	Scorpaeniformes	Scorpaenidae	1	Scorpaena	cardinalis	Scorpaena_cardinalis	18	TL	0	NA	3	FC	S	N	S	B
46984	46984	Actinopterygii_(ray-finned_fishes)	Perciformes	Tripterygiidae	1	Enneapterygius	pyramis	Enneapterygius_pyramis	2.37	SL	0	12	1	IM	S	D	S	B
46987	46987	Actinopterygii_(ray-finned_fishes)	Perciformes	Tripterygiidae	1	Enneapterygius	rhabdotus	Enneapterygius_rhabdotus	2.7	SL	1	8	1	IM	S	D	S	B
4699	4699	Actinopterygii_(ray-finned_fishes)	Beryciformes	Holocentridae	1	Sargocentron	diadema	Sargocentron_diadema	17	TL	1	60	3	IM	M	N	S	L
46992	46992	Actinopterygii_(ray-finned_fishes)	Perciformes	Tripterygiidae	1	Forsterygion	varium	Forsterygion_varium	13	SL	0	NA	3	IM	S	D	S	B
46994	46994	Actinopterygii_(ray-finned_fishes)	Perciformes	Tripterygiidae	1	Gilloblennius	tripennis	Gilloblennius_tripennis	1.018.000.031	SL	0	NA	3	IM	S	D	S	B
46995	46995	Actinopterygii_(ray-finned_fishes)	Perciformes	Tripterygiidae	1	Notoclinus	fenestratus	Notoclinus_fenestratus	1.818.000.031	SL	0	NA	3	IM	S	D	S	B
46996	46996	Actinopterygii_(ray-finned_fishes)	Perciformes	Tripterygiidae	1	Notoclinus	compressus	Notoclinus_compressus	8.5	SL	0	NA	2	IM	S	D	S	B
46997	46997	Actinopterygii_(ray-finned_fishes)	Perciformes	Tripterygiidae	1	Notoclinops	yaldwyni	Notoclinops_yaldwyni	5.22	SL	0	NA	2	IM	S	D	S	B
46998	46998	Actinopterygii_(ray-finned_fishes)	Perciformes	Clinidae	1	Cristiceps	aurantiacus	Cristiceps_aurantiacus	22	TL	0	30	3	IM	S	D	S	B
46999	46999	Actinopterygii_(ray-finned_fishes)	Perciformes	Clinidae	1	Ericentrus	rubrus	Ericentrus_rubrus	10.5	SL	0	NA	3	IM	S	D	S	B
47000	47000	Actinopterygii_(ray-finned_fishes)	Perciformes	Pempheridae	1	Pempheris	adspersa	Pempheris_adspersa	15	TL	0	NA	3	PK	S	N	M	L
47003	47003	Actinopterygii_(ray-finned_fishes)	Perciformes	Aplodactylidae	1	Aplodactylus	arctidens	Aplodactylus_arctidens	65	TL	0	NA	6	HM	S	D	S	B
47004	47004	Actinopterygii_(ray-finned_fishes)	Perciformes	Creediidae	1	Limnichthys	polyactis	Limnichthys_polyactis	7.2	TL	0	NA	2	PK	S	D	S	B
47007	47007	Actinopterygii_(ray-finned_fishes)	Perciformes	Eleotridae	1	Grahamichthys	radiata	Grahamichthys_radiata	6.5	SL	0	NA	2	IM	S	D	S	B
47008	47008	Actinopterygii_(ray-finned_fishes)	Perciformes	Serranidae	1	Hypoplectrodes	huntii	Hypoplectrodes_huntii	20	TL	0	NA	3	IM	M	N	S	B
47014	47014	Actinopterygii_(ray-finned_fishes)	Perciformes	Pempheridae	1	Pempheris	compressa	Pempheris_compressa	20	TL	20	30	3	PK	S	N	M	L
47018	47018	Actinopterygii_(ray-finned_fishes)	Perciformes	Cheilodactylidae	1	Goniistius	fuscus	Cheilodactylus_fuscus	65	TL	0	30	5	IM	W	B	S	B
47036	47036	Actinopterygii_(ray-finned_fishes)	Perciformes	Labridae	1	Austrolabrus	maculatus	Austrolabrus_maculatus	12.55	SL	10	40	2	IM	M	D	S	B
47037	47037	Actinopterygii_(ray-finned_fishes)	Perciformes	Labridae	1	Eupetrichthys	angustipes	Eupetrichthys_angustipes	1.239.999.962	SL	0	NA	3	IM	M	D	S	B
47039	47039	Actinopterygii_(ray-finned_fishes)	Perciformes	Gobiidae	1	Amblyeleotris	rhyax	Amblyeleotris_rhyax	7	SL	30	45	2	IM	S	D	S	B
47040	47040	Actinopterygii_(ray-finned_fishes)	Perciformes	Gobiidae	1	Amblyeleotris	callopareia	Amblyeleotris_callopareia	7.8	SL	0	NA	2	IM	S	D	S	B
47041	47041	Actinopterygii_(ray-finned_fishes)	Perciformes	Tripterygiidae	1	Enneapterygius	triserialis	Enneapterygius_triserialis	3.68	SL	0	17	1	IM	S	D	S	B
47043	47043	Actinopterygii_(ray-finned_fishes)	Perciformes	Gobiidae	1	Amblyeleotris	macronema	Amblyeleotris_macronema	8	SL	0	NA	2	IM	S	D	S	B
47045	47045	Actinopterygii_(ray-finned_fishes)	Perciformes	Tripterygiidae	1	Enneapterygius	tutuilae	Enneapterygius_tutuilae	4	TL	0	32	1	PK	S	D	S	B
47046	47046	Actinopterygii_(ray-finned_fishes)	Perciformes	Gobiidae	1	Amblyeleotris	latifasciata	Amblyeleotris_latifasciata	13	SL	10	25	2	IM	S	D	S	B
47048	47048	Actinopterygii_(ray-finned_fishes)	Perciformes	Tripterygiidae	1	Enneapterygius	ziegleri	Enneapterygius_ziegleri	3.1	SL	0	1	1	IM	S	D	S	B
47057	47057	Actinopterygii_(ray-finned_fishes)	Perciformes	Tripterygiidae	1	Forsterygion	flavonigrum	Forsterygion_flavonigrum	5	SL	0	NA	1	IM	S	D	S	B
47059	47059	Actinopterygii_(ray-finned_fishes)	Perciformes	Pomacanthidae	1	Centropyge	narcosis	Centropyge_narcosis	5.510.000.229	SL	100	128	2	NA	NA	NA	NA	NA
4706	4706	Actinopterygii_(ray-finned_fishes)	Siluriformes	Plotosidae	1	Plotosus	lineatus	Plotosus_lineatus	32	TL	1	60	4	IM	M	N	M	B
47069	47069	Actinopterygii_(ray-finned_fishes)	Perciformes	Scaridae	1	Chlorurus	rhakoura	Chlorurus_rhakoura	44.2	SL	5	20	5	HD	M	D	NA	B
4708	4708	Actinopterygii_(ray-finned_fishes)	Perciformes	Haemulidae	1	Pomadasys	jubelini	Pomadasys_jubelini	60	TL	0	100	5	IM	M	B	M	L
47087	47087	Actinopterygii_(ray-finned_fishes)	Perciformes	Tripterygiidae	1	Springerichthys	bapturus	Springerichthys_bapturus	6.5	SL	0	NA	1	HD	S	D	S	B
47088	47088	Actinopterygii_(ray-finned_fishes)	Perciformes	Tripterygiidae	1	Springerichthys	kulbickii	Springerichthys_kulbickii	3	SL	2	15	1	IM	S	D	S	B
4709	4709	Actinopterygii_(ray-finned_fishes)	Perciformes	Sillaginidae	1	Sillago	ciliata	Sillago_ciliata	51	TL	0	46	5	NA	NA	NA	NA	NA
47108	47108	Actinopterygii_(ray-finned_fishes)	Perciformes	Tripterygiidae	1	Grahamina	capito	Grahamina_capito	9.4	SL	0	NA	2	IM	S	D	S	B
47119	47119	Actinopterygii_(ray-finned_fishes)	Perciformes	Tripterygiidae	1	Grahamina	gymnota	Grahamina_gymnota	6.7	SL	0	NA	2	IM	S	D	NA	B
47159	47159	Actinopterygii_(ray-finned_fishes)	Perciformes	Tripterygiidae	1	Helcogramma	novaecaledoniae	Helcogramma_novaecaledoniae	4.15	SL	3	38	1	IM	S	D	S	B
47183	47183	Actinopterygii_(ray-finned_fishes)	Perciformes	Tripterygiidae	1	Lepidoblennius	haplodactylus	Lepidoblennius_haplodactylus	10.7	SL	0	3	2	IM	S	D	S	B
47184	47184	Actinopterygii_(ray-finned_fishes)	Perciformes	Tripterygiidae	1	Lepidoblennius	marmoratus	Lepidoblennius_marmoratus	1.144.999.981	SL	0	3	3	NA	NA	NA	NA	NA
47188	47188	Actinopterygii_(ray-finned_fishes)	Perciformes	Tripterygiidae	1	Norfolkia	leeuwin	Norfolkia_leeuwin	3.9	SL	0	NA	1	IM	S	D	S	B
47191	47191	Actinopterygii_(ray-finned_fishes)	Perciformes	Tripterygiidae	1	Norfolkia	thomasi	Norfolkia_thomasi	4	SL	1	20	1	IM	S	D	S	B
47197	47197	Actinopterygii_(ray-finned_fishes)	Perciformes	Tripterygiidae	1	Trianectes	bucephalus	Trianectes_bucephalus	7	SL	0	5	2	NA	NA	NA	NA	NA
47200	47200	Actinopterygii_(ray-finned_fishes)	Perciformes	Tripterygiidae	1	Trinorfolkia	clarkei	Trinorfolkia_clarkei	8	TL	0	NA	2	IM	S	D	S	B
47202	47202	Actinopterygii_(ray-finned_fishes)	Perciformes	Tripterygiidae	1	Trinorfolkia	cristata	Trinorfolkia_cristata	5.239.999.771	SL	0	15	2	NA	NA	NA	NA	NA
47203	47203	Actinopterygii_(ray-finned_fishes)	Perciformes	Tripterygiidae	1	Trinorfolkia	incisa	Trinorfolkia_incisa	3.6	SL	0	NA	1	IM	S	D	S	B
47204	47204	Actinopterygii_(ray-finned_fishes)	Perciformes	Tripterygiidae	1	Ucla	xenogrammus	Ucla_xenogrammus	4.72	SL	2	41	1	IM	S	D	S	B
47246	47246	Actinopterygii_(ray-finned_fishes)	Batrachoidiformes	Batrachoididae	1	Sanopus	astrifer	Sanopus_astrifer	NA	NA	0	25	1	IM	S	NA	S	B
47265	47265	Actinopterygii_(ray-finned_fishes)	Perciformes	Chaenopsidae	1	Acanthemblemaria	greenfieldi	Acanthemblemaria_greenfieldi	NA	NA	0	12	1	PK	S	D	S	B
47267	47267	Actinopterygii_(ray-finned_fishes)	Perciformes	Chaenopsidae	1	Emblemaria	caldwelli	Emblemaria_caldwelli	NA	NA	0	42,8	1	IM	S	D	S	B
47269	47269	Actinopterygii_(ray-finned_fishes)	Perciformes	Chaenopsidae	1	Emblemariopsis	leptocirris	Emblemariopsis_leptocirris	NA	NA	0	30	1	IM	S	D	S	B
47270	47270	Actinopterygii_(ray-finned_fishes)	Perciformes	Labrisomidae	1	Labrisomus	albigenys	Labrisomus_albigenys	NA	NA	0	10,5156	1	IM	S	D	S	B
47271	47271	Actinopterygii_(ray-finned_fishes)	Perciformes	Labrisomidae	1	Starksia	occidentalis	Starksia_occidentalis	NA	NA	1	17,89888	1	IM	S	D	S	B
47272	47272	Actinopterygii_(ray-finned_fishes)	Perciformes	Labrisomidae	1	Starksia	elongata	Starksia_elongata	2.269.999.981	SL	0	17,89888	1	IM	S	D	S	B
47273	47273	Actinopterygii_(ray-finned_fishes)	Perciformes	Labrisomidae	1	Starksia	guttata	Starksia_guttata	4.572.000.027	SL	0	17,89888	1	IM	S	D	S	B
47274	47274	Actinopterygii_(ray-finned_fishes)	Perciformes	Gobiidae	1	Elacatinus	atronasus	Elacatinus_atronasus	NA	NA	0	30,67576	1	PK	S	D	F	L
47275	47275	Actinopterygii_(ray-finned_fishes)	Perciformes	Gobiidae	1	Elacatinus	zebrellus	Elacatinus_zebrellus	NA	NA	0	20	1	IM	S	D	F	B
4732	4732	Actinopterygii_(ray-finned_fishes)	Perciformes	Acanthuridae	1	Acanthurus	polyzona	Acanthurus_polyzona	11	TL	0	NA	2	HD	NA	NA	NA	NA
4733	4733	Actinopterygii_(ray-finned_fishes)	Perciformes	Acanthuridae	1	Acanthurus	nubilus	Acanthurus_nubilus	26	TL	5	90	4	PK	W	D	F	H
4734	4734	Actinopterygii_(ray-finned_fishes)	Perciformes	Acanthuridae	1	Acanthurus	thompsoni	Acanthurus_thompsoni	27	TL	4	119	4	PK	W	D	M	L
4736	4736	Actinopterygii_(ray-finned_fishes)	Perciformes	Acanthuridae	1	Acanthurus	guttatus	Acanthurus_guttatus	26	TL	1	6	4	HD	M	D	L	B
4737	4737	Actinopterygii_(ray-finned_fishes)	Perciformes	Acanthuridae	1	Acanthurus	leucopareius	Acanthurus_leucopareius	24	TL	1	85	4	HD	M	D	M	B
4738	4738	Actinopterygii_(ray-finned_fishes)	Perciformes	Acanthuridae	1	Acanthurus	nigroris	Acanthurus_nigroris	25	TL	1	90	4	HD	S	D	F	B
47382	47382	Actinopterygii_(ray-finned_fishes)	Perciformes	Blenniidae	1	Ecsenius	fijiensis	Ecsenius_fijiensis	3.9	SL	0	24	1	HD	S	D	S	B
47384	47384	Actinopterygii_(ray-finned_fishes)	Perciformes	Blenniidae	1	Ecsenius	isos	Ecsenius_isos	3.2	SL	0	NA	1	HD	S	D	S	B
47385	47385	Actinopterygii_(ray-finned_fishes)	Perciformes	Blenniidae	1	Ecsenius	lubbocki	Ecsenius_lubbocki	4	TL	0	3	1	HD	S	D	S	B
47386	47386	Actinopterygii_(ray-finned_fishes)	Perciformes	Blenniidae	1	Ecsenius	taeniatus	Ecsenius_taeniatus	3.2	SL	0	6	1	HD	S	D	S	B
4739	4739	Actinopterygii_(ray-finned_fishes)	Perciformes	Acanthuridae	1	Acanthurus	nigrofuscus	Acanthurus_nigrofuscus	21	TL	0	25	3	HD	S	D	F	B
47393	47393	Actinopterygii_(ray-finned_fishes)	Ophidiiformes	Ophidiidae	1	Petrotyx	hopkinsi	Petrotyx_hopkinsi	20	TL	3	10	4	IM	S	N	S	B
47396	47396	Actinopterygii_(ray-finned_fishes)	Perciformes	Chaenopsidae	1	Protemblemaria	bicirrus	Protemblemaria_bicirrus	4.5	TL	5	20	1	IM	S	D	S	B
47397	47397	Actinopterygii_(ray-finned_fishes)	Perciformes	Chaenopsidae	1	Stathmonotus	culebrai	Stathmonotus_culebrai	5	TL	1	5	2	IM	S	D	S	B
47398	47398	Actinopterygii_(ray-finned_fishes)	Perciformes	Gobiidae	1	Chriolepis	lepidota	Chriolepis_lepidota	4	NA	10	30	1	IM	S	D	S	B
4740	4740	Actinopterygii_(ray-finned_fishes)	Perciformes	Acanthuridae	1	Acanthurus	sohal	Acanthurus_sohal	40	TL	0	20	4	HD	NA	NA	NA	NA
4741	4741	Actinopterygii_(ray-finned_fishes)	Perciformes	Acanthuridae	1	Acanthurus	leucocheilus	Acanthurus_leucocheilus	45	SL	3	30	5	HD	M	D	F	B
4742	4742	Actinopterygii_(ray-finned_fishes)	Perciformes	Acanthuridae	1	Acanthurus	pyroferus	Acanthurus_pyroferus	25	TL	4	60	4	HD	S	D	S	B
47430	47430	Actinopterygii_(ray-finned_fishes)	Perciformes	Plesiopidae	1	Acanthoclinus	matti	Acanthoclinus_matti	12.5	NA	0	NA	3	IM	S	D	S	B
4744	4744	Actinopterygii_(ray-finned_fishes)	Perciformes	Acanthuridae	1	Acanthurus	olivaceus	Acanthurus_olivaceus	35	TL	3	46	4	HD	M	D	M	B
4745	4745	Actinopterygii_(ray-finned_fishes)	Perciformes	Acanthuridae	1	Acanthurus	fowleri	Acanthurus_fowleri	45	SL	2	50	5	HD	M	D	S	B
4746	4746	Actinopterygii_(ray-finned_fishes)	Perciformes	Acanthuridae	1	Acanthurus	maculiceps	Acanthurus_maculiceps	40	SL	1	15	4	HD	M	D	F	B
4747	4747	Actinopterygii_(ray-finned_fishes)	Perciformes	Acanthuridae	1	Acanthurus	nigricauda	Acanthurus_nigricauda	40	TL	1	30	4	HD	M	D	F	B
4748	4748	Actinopterygii_(ray-finned_fishes)	Perciformes	Acanthuridae	1	Acanthurus	auranticavus	Acanthurus_auranticavus	45	SL	3	8	4	HD	M	D	L	B
4749	4749	Actinopterygii_(ray-finned_fishes)	Perciformes	Acanthuridae	1	Acanthurus	grammoptilus	Acanthurus_grammoptilus	35	TL	22	91	4	HD	M	D	F	B
4750	4750	Actinopterygii_(ray-finned_fishes)	Perciformes	Acanthuridae	1	Acanthurus	blochii	Acanthurus_blochii	45	SL	1	12	4	HD	M	D	F	B
47500	47500	Actinopterygii_(ray-finned_fishes)	Lophiiformes	Antennariidae	1	nudiantennarius	subteres	nudiantennarius_subteres	7.5	SL	64	90	2	FC	S	N	S	B
47502	47502	Actinopterygii_(ray-finned_fishes)	Lophiiformes	Antennariidae	1	Lophiocharon	lithinostomus	Lophiocharon_lithinostomus	9.1	SL	0	NA	2	FC	S	N	S	B
4761	4761	Actinopterygii_(ray-finned_fishes)	Tetraodontiformes	Tetraodontidae	1	Lagocephalus	sceleratus	Lagocephalus_sceleratus	110	SL	18	100	6	IM	W	NA	S	L
47677	47677	Actinopterygii_(ray-finned_fishes)	Lophiiformes	Ogcocephalidae	1	Ogcocephalus	vespertilio	Ogcocephalus_vespertilio	30.5	TL	0	200	4	IM	S	NA	S	B
47813	47813	Actinopterygii_(ray-finned_fishes)	Perciformes	Serranidae	1	Hypoplectrus	gemma	Hypoplectrus_gemma	13	NG	0	21,336	3	IM	S	D	S	B
47862	47862	Actinopterygii_(ray-finned_fishes)	Perciformes	Serranidae	1	Hypoplectrus	aberrans	Hypoplectrus_aberrans	13	TL	3	21,336	3	IM	S	D	S	B
47872	47872	Actinopterygii_(ray-finned_fishes)	Anguilliformes	Muraenidae	1	Uropterygius	genie	Uropterygius_genie	17.8	TL	0	18	3	IM	S	N	S	B
48	48	Actinopterygii_(ray-finned_fishes)	Perciformes	Blenniidae	1	Parablennius	gattorugine	Parablennius_gattorugine	30	TL	3	32	4	NA	NA	NA	NA	NA
4816	4816	Actinopterygii_(ray-finned_fishes)	Mugiliformes	Mugilidae	1	Liza	macrolepis	Liza_macrolepis	60	SL	10	NA	5	NA	NA	NA	NA	NA
4817	4817	Actinopterygii_(ray-finned_fishes)	Mugiliformes	Mugilidae	1	Valamugil	buchanani	Valamugil_buchanani	100	TL	0	NA	6	HD	NA	NA	NA	NA
48175	48175	Actinopterygii_(ray-finned_fishes)	Perciformes	Chaenopsidae	1	Emblemariopsis	signifera	Emblemariopsis_signifera	2.519.999.981	SL	0	55	1	IM	S	D	S	B
4819	4819	Actinopterygii_(ray-finned_fishes)	Mugiliformes	Mugilidae	1	Liza	subviridis	Liza_subviridis	40	SL	0	NA	4	NA	NA	NA	NA	NA
482	482	Actinopterygii_(ray-finned_fishes)	Ophidiiformes	Ophidiidae	1	Genypterus	blacodes	Genypterus_blacodes	200	SL	22	1000	6	NA	NA	NA	NA	NA
4821	4821	Actinopterygii_(ray-finned_fishes)	Perciformes	Mullidae	1	Upeneus	vittatus	Upeneus_vittatus	28	TL	5	100	3	IM	W	D	M	B
4824	4824	Actinopterygii_(ray-finned_fishes)	Perciformes	Sciaenidae	1	Otolithes	ruber	Otolithes_ruber	90	TL	10	40	6	NA	NA	NA	NA	NA
9217	9217	Actinopterygii_(ray-finned_fishes)	Perciformes	Serranidae	1	Epinephelus	caninus	Epinephelus_caninus	157	TL	30	400	6	IM	M	D	S	B
48256	48256	Actinopterygii_(ray-finned_fishes)	Perciformes	Labrisomidae	1	Starksia	brasiliensis	Starksia_brasiliensis	3.5	TL	0	17,89888	1	IM	S	D	S	B
48257	48257	Actinopterygii_(ray-finned_fishes)	Perciformes	Labrisomidae	1	Starksia	culebrae	Starksia_culebrae	NA	NA	0	17,89888	1	IM	S	D	S	B
4826	4826	Actinopterygii_(ray-finned_fishes)	Perciformes	Serranidae	1	Plectropomus	leopardus	Plectropomus_leopardus	120	SL	3	100	6	FC	M	D	S	B
4827	4827	Actinopterygii_(ray-finned_fishes)	Perciformes	Sphyraenidae	1	Sphyraena	jello	Sphyraena_jello	150	TL	20	200	6	FC	W	N	M	H
4829	4829	Actinopterygii_(ray-finned_fishes)	Perciformes	Terapontidae	1	Terapon	theraps	Terapon_theraps	30	SL	0	NA	3	IM	W	NA	F	L
483	483	Actinopterygii_(ray-finned_fishes)	Ophidiiformes	Ophidiidae	1	Genypterus	chilensis	Genypterus_chilensis	150	SL	36	500	6	IM	M	N	S	B
4832	4832	Actinopterygii_(ray-finned_fishes)	Ophidiiformes	Carapidae	1	Encheliophis	homei	Encheliophis_homei	19	TL	0	30	3	IM	S	N	S	B
4836	4836	Actinopterygii_(ray-finned_fishes)	Perciformes	Apogonidae	1	Apogon	nigrofasciatus	Apogon_nigrofasciatus	10	TL	1	35	2	PK	S	N	M	L
4837	4837	Actinopterygii_(ray-finned_fishes)	Perciformes	Apogonidae	1	Apogon	aureus	Apogon_aureus	14.5	TL	1	40	2	PK	S	N	L	L
4838	4838	Actinopterygii_(ray-finned_fishes)	Perciformes	Apogonidae	1	Apogon	fleurieu	Apogon_fleurieu	12.5	SL	0	30	2	PK	S	N	M	L
4839	4839	Actinopterygii_(ray-finned_fishes)	Perciformes	Apogonidae	1	Apogon	pselion	Apogon_pselion	4	SL	10	43	1	PK	S	N	M	L
484	484	Actinopterygii_(ray-finned_fishes)	Ophidiiformes	Ophidiidae	1	Genypterus	maculatus	Genypterus_maculatus	100	TL	50	500	6	IM	M	N	S	B
4840	4840	Actinopterygii_(ray-finned_fishes)	Perciformes	Labridae	1	Paracheilinus	octotaenia	Paracheilinus_octotaenia	9	TL	5	45	2	PK	S	D	M	L
4841	4841	Actinopterygii_(ray-finned_fishes)	Perciformes	Labridae	1	Paracheilinus	lineopunctatus	Paracheilinus_lineopunctatus	6.5	TL	12	40	2	PK	S	D	M	L
4842	4842	Actinopterygii_(ray-finned_fishes)	Perciformes	Labridae	1	Paracheilinus	mccoskeri	Paracheilinus_mccoskeri	8	TL	5	40	2	PK	S	D	M	L
4843	4843	Actinopterygii_(ray-finned_fishes)	Perciformes	Labridae	1	Paracheilinus	carpenteri	Paracheilinus_carpenteri	8	TL	27	45	2	PK	S	D	M	L
4844	4844	Actinopterygii_(ray-finned_fishes)	Perciformes	Labridae	1	Paracheilinus	filamentosus	Paracheilinus_filamentosus	15	SL	5	35	3	PK	S	D	M	L
4845	4845	Actinopterygii_(ray-finned_fishes)	Perciformes	Labridae	1	Paracheilinus	angulatus	Paracheilinus_angulatus	7.5	TL	0	NA	2	PK	S	D	M	L
4846	4846	Actinopterygii_(ray-finned_fishes)	Perciformes	Labridae	1	Paracheilinus	hemitaeniatus	Paracheilinus_hemitaeniatus	8	NA	10	42	2	PK	S	D	M	L
4847	4847	Actinopterygii_(ray-finned_fishes)	Perciformes	Labridae	1	Pseudojuloides	argyreogaster	Pseudojuloides_argyreogaster	3.2	NA	0	NA	1	PK	M	D	F	H
4848	4848	Actinopterygii_(ray-finned_fishes)	Perciformes	Labridae	1	Pseudojuloides	elongatus	Pseudojuloides_elongatus	14	TL	12	12	3	IM	M	D	F	B
4849	4849	Actinopterygii_(ray-finned_fishes)	Perciformes	Labridae	1	Pseudojuloides	atavai	Pseudojuloides_atavai	13	TL	12	31	3	PK	M	D	F	H
485	485	Actinopterygii_(ray-finned_fishes)	Ophidiiformes	Ophidiidae	1	Genypterus	capensis	Genypterus_capensis	180	TL	50	500	6	NA	NA	NA	NA	NA
4850	4850	Actinopterygii_(ray-finned_fishes)	Perciformes	Labridae	1	Pseudojuloides	pyrius	Pseudojuloides_pyrius	7.2	SL	18	41	2	IM	M	D	F	B
4851	4851	Actinopterygii_(ray-finned_fishes)	Perciformes	Labridae	1	Pseudojuloides	cerasinus	Pseudojuloides_cerasinus	12.3	TL	2	61	3	IM	M	D	F	B
4852	4852	Actinopterygii_(ray-finned_fishes)	Perciformes	Labridae	1	Pseudojuloides	xanthomos	Pseudojuloides_xanthomos	6.5	SL	0	25	2	IM	M	D	F	B
4853	4853	Actinopterygii_(ray-finned_fishes)	Perciformes	Labridae	1	Pseudojuloides	mesostigma	Pseudojuloides_mesostigma	7	SL	32	39	2	IM	M	D	F	B
4854	4854	Actinopterygii_(ray-finned_fishes)	Perciformes	Labridae	1	Pseudojuloides	erythrops	Pseudojuloides_erythrops	10	TL	52	57	2	IM	M	D	F	B
4855	4855	Actinopterygii_(ray-finned_fishes)	Perciformes	Labridae	1	Halichoeres	chrysus	Halichoeres_chrysus	12	TL	2	60	3	IM	M	D	F	B
4856	4856	Actinopterygii_(ray-finned_fishes)	Perciformes	Labridae	1	Halichoeres	melasmapomus	Halichoeres_melasmapomus	24	TL	10	55	3	IM	M	D	S	B
4857	4857	Actinopterygii_(ray-finned_fishes)	Perciformes	Labridae	1	Halichoeres	argus	Halichoeres_argus	12	TL	0	NA	3	IM	M	D	F	B
4858	4858	Actinopterygii_(ray-finned_fishes)	Perciformes	Labridae	1	Halichoeres	melanurus	Halichoeres_melanurus	12	TL	1	NA	3	IM	M	D	F	B
4859	4859	Actinopterygii_(ray-finned_fishes)	Perciformes	Labridae	1	Halichoeres	chloropterus	Halichoeres_chloropterus	19	SL	0	10	3	IM	M	D	S	B
